name,location,cost,image1,image2,image3,number
Prodej bytu 3+1 66 m²,"Zhořelecká, Česká Lípa",1 950 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KE/DYpSHV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/KdTSNR.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/MPbSX2.jpeg?fl=res,400,300,3|shr,,20|jpg,90",83
Prodej bytu 4+1 104 m²,"Karla Čapka, Krupka - Maršov",950 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lh/80AmjJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J5/LeaB4su.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Ji/onITCy.jpeg?fl=res,400,300,3|shr,,20|jpg,90",84
Prodej bytu 2+kk 40 m²,"Koněvova, Dubí",999 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MC/FDnBxW0.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/I1VBFh.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/OeABFi.jpeg?fl=res,400,300,3|shr,,20|jpg,90",85
Prodej bytu 1+kk 46 m²,"Kramperova, Praha 4 - Kamýk",5 320 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MI/eqqr9c.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kl/nwSTJS.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/SxoWzV.jpeg?fl=res,400,300,3|shr,,20|jpg,90",86
Prodej bytu 3+kk 75 m²,"Kařez, okres Rokycany",5 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jm/OJDZiD.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jg/ro2ZxF.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_J4/4m3Zho.jpeg?fl=res,400,300,3|shr,,20|jpg,90",87
Prodej bytu 4+kk 85 m²,"Petřvald, okres Karviná",4 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Js/U7wB6Vx.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/dRkB6N2.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/r7EB51D.jpeg?fl=res,400,300,3|shr,,20|jpg,90",88
Prodej bytu 4+kk 85 m²,"U Lipek, Havířov - Bludovice",4 790 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jh/kzbBulV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/h5KCEJP.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jo/NqMkFd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",89
Prodej bytu 4+kk 190 m²,"Farkašova, Praha 9 - Kyje",14 000 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/HSCB1gV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/yYdB1gr.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/MBTB1Yg.jpeg?fl=res,400,300,3|shr,,20|jpg,90",90
Prodej bytu 2+kk 43 m²,"nábřeží Závodu míru, Pardubice - Zelené Předměstí",3 130 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/lPEzG1.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/WuUzQn.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/1E7zQq.jpeg?fl=res,400,300,3|shr,,20|jpg,90",91
Prodej bytu 3+kk 83 m²,"Havířov, okres Karviná",4 790 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jo/AelN2L.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/qAcN7R.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/HkdLG9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",92
Prodej bytu 3+kk 72 m²,"Petřvald, okres Karviná",3 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LH/WZIBUyk.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/DyZBU3V.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/TR7BU5L.jpeg?fl=res,400,300,3|shr,,20|jpg,90",93
Prodej bytu 3+1 95 m²,"Šardice, okres Hodonín",2 880 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/qveSSl.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/j0KSGT.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/92ESJF.jpeg?fl=res,400,300,3|shr,,20|jpg,90",94
Prodej bytu 3+kk 56 m²,"Kbelská, Praha 9 - Hloubětín",5 600 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LI/86ZR7D.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/mWJSCe.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/rLvSFT.jpeg?fl=res,400,300,3|shr,,20|jpg,90",95
Prodej bytu 3+1 70 m²,"Fričova, Dobříš",4 250 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/u6jB8ib.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/4y7B8uM.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/wcGB8dm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",96
Prodej bytu 2+kk 40 m²,"Ke Strašnické, Praha 10 - Strašnice",5 189 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KC/vOlBEwL.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Js/y0wpLW.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Js/SzjpLX.jpeg?fl=res,400,300,3|shr,,20|jpg,90",97
Prodej bytu 2+1 61 m²,"K. Světlé, Zlín - Prštné",3 300 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/U11B9Mp.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/iZdB9H2.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/zwlB9BU.jpeg?fl=res,400,300,3|shr,,20|jpg,90",98
Prodej bytu 3+kk 77 m²,"Benešovo nábřeží, Zlín",3 850 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J9/CKmB9YT.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/XlqB9XV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/rbbB9iM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",99
Prodej bytu 3+1 65 m²,"Skácelova, Hodonín",2 700 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/L1zSCA.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/JRSSHY.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/8TvSMA.jpeg?fl=res,400,300,3|shr,,20|jpg,90",100
Prodej bytu 4+kk 70 m²,"Francouzská, Ostrava - Poruba",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QL_J9/jv2Bbav.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/JSbBbbf.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/Q2RBbkI.jpeg?fl=res,400,300,3|shr,,20|jpg,90",261
Prodej bytu 3+kk 85 m²,"gen. Píky, Olomouc - Řepčín",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QK_Js/y0BBqme.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/PrCBqlp.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/4GrBqdy.jpeg?fl=res,400,300,3|shr,,20|jpg,90",262
Prodej bytu 3+1 71 m²,"Velkomoravská, Olomouc - Nové Sady",5 150 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Js/YPufGB.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/PaMfJG.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/LHlfFq.jpeg?fl=res,400,300,3|shr,,20|jpg,90",263
Prodej bytu 3+1 71 m²,"V Křovinách, Olomouc - Povel",4 181 500 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/YYPBTBK.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/BYlBTGm.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/7cTBTEZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",264
Prodej bytu 3+kk 79 m²,"Lupáčova, Praha 3 - Žižkov",9 500 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/N6WBe4H.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/iTrBevv.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/Ba0Be4I.jpeg?fl=res,400,300,3|shr,,20|jpg,90",265
Prodej bytu 3+kk 100 m²,"Na Poříčí, Liberec - Liberec II-Nové Město",6 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KE/hgePOu.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/xwcPUh.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/u2zPLV.jpeg?fl=res,400,300,3|shr,,20|jpg,90",266
Prodej bytu 1+kk 40 m²,"Prokopa Velikého, Brno - Líšeň",4 586 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/fAwBktC.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/vqXBkqc.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/FArBkrX.jpeg?fl=res,400,300,3|shr,,20|jpg,90",267
Prodej bytu 3+1 86 m²,"Karlovarská, Mariánské Lázně",4 650 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J9/ZjsB9GT.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/UBQCFIg.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/YvsCFG5.jpeg?fl=res,400,300,3|shr,,20|jpg,90",268
Prodej bytu 2+kk 54 m²,"Jankovská, Praha 4 - Krč",6 350 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/p6pBS6W.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/EhyBS7Q.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/D2wBS2k.jpeg?fl=res,400,300,3|shr,,20|jpg,90",269
Prodej bytu 1+kk 48 m²,"Otvovice, okres Kladno",3 040 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KE/sjoIk6.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/JGcIk7.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/56TIvK.jpeg?fl=res,400,300,3|shr,,20|jpg,90",270
Prodej bytu 3+kk 102 m²,"Zvěřinova, Praha 3 - Strašnice",14 200 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Js/Kg3B1so.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/hQeB1ht.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/ZmUB1fO.jpeg?fl=res,400,300,3|shr,,20|jpg,90",271
Prodej bytu 4+kk 124 m²,"Na Cihlářce, Praha 5 - Smíchov",15 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/z7mCDsd.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/8tvCDck.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/H8ZCDpx.jpeg?fl=res,400,300,3|shr,,20|jpg,90",272
Prodej bytu 1+1 29 m²,"Varnsdorfská, Praha 9 - Střížkov",3 860 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/GEUBJpH.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/cqkBJrO.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/u8PBJyB.jpeg?fl=res,400,300,3|shr,,20|jpg,90",273
Prodej bytu 2+kk 40 m²,"Šluknovská, Praha 9 - Střížkov",5 499 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/BeqCC5d.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/RsiCDFP.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/5n3CDGJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",274
Prodej bytu 1+kk 35 m²,"Otvovice, okres Kladno",2 500 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/M7vIfh.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/LmyIot.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/c06Iuu.jpeg?fl=res,400,300,3|shr,,20|jpg,90",275
Prodej bytu 1+kk 30 m²,"Žitná, Hostivice",3 549 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J7/rwWB4SX.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jl/AIZBfQy.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J7/awfB4SY.jpeg?fl=res,400,300,3|shr,,20|jpg,90",276
Prodej bytu 1+1 34 m²,"Otvovice, okres Kladno",2 430 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Jt/JidIzV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/GsUIdC.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/KtkIWG.jpeg?fl=res,400,300,3|shr,,20|jpg,90",277
Prodej bytu 1+kk 29 m²,"Nádražní, Praha 5 - Smíchov",5 700 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/KNBNMH.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/aBFNXq.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/q7PNTp.jpeg?fl=res,400,300,3|shr,,20|jpg,90",278
Prodej bytu 2+1 60 m²,"Hromůvka, Hranice - Hranice I-Město",2 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/ZxDBfe5.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/6wVBfpc.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/qYTBfwV.jpeg?fl=res,400,300,3|shr,,20|jpg,90",279
Prodej bytu 3+1 108 m²,"Tichá, Tuchoměřice",9 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/T6qkcC.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/LwSkbD.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/LlQkc8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",280
Prodej bytu 2+kk 48 m²,"Pražská, Kolín - Kolín II",4 098 450 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/GUkBvV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/mFpB6P.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/upiBux.jpeg?fl=res,400,300,3|shr,,20|jpg,90",241
Prodej bytu 3+kk 75 m²,"Lubenská, Rakovník - Rakovník II",5 645 566 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/uE6E64.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/XkQFFG.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/DnUFMj.jpeg?fl=res,400,300,3|shr,,20|jpg,90",242
Prodej bytu 1+kk 53 m²,"Verdunská, Říčany",6 522 184 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/gEWBzrW.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/1MLBzrX.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/BnpBzrZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",243
Prodej bytu 2+1 77 m²,"Vladislavova, Praha 1 - Nové Město",12 500 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KB/EdeOi.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lj/xnmNR.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J7/naSjK.jpeg?fl=res,400,300,3|shr,,20|jpg,90",244
Prodej bytu 3+1 76 m²,"Chropyňská, Kroměříž",3 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/7N9PPa.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/98pPEJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/dHbO8F.jpeg?fl=res,400,300,3|shr,,20|jpg,90",245
Prodej bytu 3+1 84 m²,"Bergerova, Praha 8 - Kobylisy",7 549 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_L0/kDF1l1.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_JV/RBU4iO.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_Js/oNwxlV.jpeg?fl=res,400,300,3|shr,,20|jpg,90",246
Prodej bytu 1+kk 47 m²,"Verdunská, Říčany",5 858 132 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Js/AxmBzJK.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/gY8By7h.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/r8QBzDh.jpeg?fl=res,400,300,3|shr,,20|jpg,90",247
Prodej bytu 3+kk 75 m²,"Ostrava - Slezská Ostrava, okres Ostrava-město",3 790 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J8/nziHyJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/TGFByIj.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jl/1ytByzk.jpeg?fl=res,400,300,3|shr,,20|jpg,90",248
Prodej bytu 2+kk 71 m²,"Perlová, Jablonec nad Nisou",2 950 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J9/nQeB98s.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/JEoB98t.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/W8TB95z.jpeg?fl=res,400,300,3|shr,,20|jpg,90",249
Prodej bytu 2+kk 40 m²,"Rozkošská, Havlíčkův Brod",3 550 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KD/gy9BYtQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/GOABYnI.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/NaLBYmO.jpeg?fl=res,400,300,3|shr,,20|jpg,90",250
Prodej bytu 2+kk 44 m²,"Pobřežní, Praha 8 - Karlín",7 690 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KD/UDNB5YK.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/ZpPB5Ur.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/c9KB5QC.jpeg?fl=res,400,300,3|shr,,20|jpg,90",251
Prodej bytu 1+kk 28 m² (Loft),"V Háji, Praha 7 - Holešovice",5 440 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_ML/b0aPKa.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/AkkPQB.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/gshPQC.jpeg?fl=res,400,300,3|shr,,20|jpg,90",252
Prodej bytu 3+kk 66 m²,"Šaldova, Praha 8 - Karlín",8 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LH/JUOCBEv.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/9RbCBTQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/h7eCBWR.jpeg?fl=res,400,300,3|shr,,20|jpg,90",253
Prodej bytu 4+kk 73 m²,"Nádvorní, Liberec - Liberec VI-Rochlice",2 800 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/F0RBsOx.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/j1eBsT3.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/jssBsT4.jpeg?fl=res,400,300,3|shr,,20|jpg,90",254
Prodej bytu 1+kk 25 m²,"Komenského, Šumperk",1 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LF/N3JB2RB.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/V41BdGe.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jq/kbSB22h.jpeg?fl=res,400,300,3|shr,,20|jpg,90",255
Prodej bytu 4+1 134 m²,"Gorazdova, Praha 2 - Nové Město",13 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/GdmOGH.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/fRGOAn.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/RunOSM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",256
Prodej bytu 2+1 62 m²,"Madridská, Praha 10 - Vršovice",7 350 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/HMpODl.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/gS2OUP.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/Sp6N9M.jpeg?fl=res,400,300,3|shr,,20|jpg,90",257
Prodej bytu 2+kk 47 m²,"Čenětická, Praha 4 - Chodov",5 190 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Jt/ETQOXD.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/xMoOFw.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/NBbOHI.jpeg?fl=res,400,300,3|shr,,20|jpg,90",258
Prodej bytu 2+kk 46 m²,"Pec pod Sněžkou, okres Trutnov",7 489 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jl/pt0B24M.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Km/pz3BalL.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/R6HB2Sc.jpeg?fl=res,400,300,3|shr,,20|jpg,90",259
